,GeoLocation
38491,"(30.933970, 10.069430)"
38492,"(30.930800, 10.051450)"
38493,"(21.048320, 55.573720)"
38494,"(21.023580, 55.562970)"
38495,"(21.091650, 55.510980)"
38496,"(21.110730, 55.531470)"
38497,"(21.113330, 55.540980)"
38498,"(30.934170, 10.069350)"
38499,"(-72.984890, 75.248670)"
38500,"(-72.891440, 74.948500)"
38501,"(-72.891440, 74.948500)"
38502,"(-72.891440, 74.948500)"
38503,"(-72.891440, 74.948500)"
38504,"(-72.891440, 74.948500)"
38505,"(-72.891440, 74.948500)"
38506,"(-72.891440, 74.948500)"
38507,"(-72.778860, 75.314470)"
38508,"(-72.778860, 75.314470)"
38509,"(-72.778860, 75.314470)"
38510,"(-72.778860, 75.314470)"
38511,"(-72.778860, 75.314470)"
38512,"(-72.778860, 75.314470)"
38513,"(-72.825310, 75.355440)"
38514,"(-72.778860, 75.314470)"
38515,"(-72.778860, 75.314470)"
38516,"(-72.984890, 75.248670)"
38517,"(-72.984890, 75.248670)"
38518,"(-72.984890, 75.248670)"
38519,"(-72.984890, 75.248670)"
38520,"(-72.984890, 75.248670)"
38521,"(-72.778860, 75.314470)"
38522,"(-72.778360, 75.319690)"
38523,"(-72.825310, 75.355440)"
38524,"(-72.778860, 75.314470)"
38525,"(-72.778860, 75.314470)"
38526,"(-72.778860, 75.314470)"
38527,"(-72.778360, 75.319690)"
38528,"(-72.778860, 75.314470)"
38529,"(-72.778360, 75.319690)"
38530,"(-72.778860, 75.314470)"
38531,"(-72.778860, 75.314470)"
38532,"(-72.778860, 75.314470)"
38533,"(-72.825310, 75.355440)"
38534,"(-72.825310, 75.355440)"
38535,"(-72.916610, 75.105190)"
38536,"(-72.779220, 75.315470)"
38537,"(-72.779220, 75.315470)"
38538,"(-72.934500, 75.317030)"
38539,"(-72.934500, 75.317030)"
38540,"(-72.911470, 75.106860)"
38541,"(-72.910860, 75.102420)"
38542,"(-72.778470, 75.314250)"
38543,"(-72.777940, 75.313860)"
38544,"(-72.778250, 75.315360)"
38545,"(-72.825310, 75.355440)"
38546,"(-72.777720, 75.312690)"
38547,"(-72.776280, 75.313560)"
38548,"(-72.777470, 75.312750)"
38549,"(-72.777170, 75.312670)"
38550,"(-72.777810, 75.315470)"
38551,"(-72.778940, 75.316080)"
38552,"(-72.779220, 75.315470)"
38553,"(-72.779220, 75.315470)"
38554,"(-72.777690, 75.312470)"
38555,"(20.240950, 56.642400)"
38556,"(-24.683330, -69.766670)"
38557,"(20.380600, 56.593420)"
38558,"(20.401380, 56.638250)"
38559,"(20.537380, 56.989170)"
38560,"(20.266530, 56.516530)"
38561,"(22.738520, 55.362470)"
38562,"(22.698130, 55.333600)"
38563,"(22.689220, 55.320870)"
38564,"(22.685980, 55.320920)"
38565,"(22.684230, 55.336520)"
38566,"(22.677520, 55.340270)"
38567,"(22.759780, 55.390800)"
38568,"(22.748680, 55.472180)"
38569,"(22.757470, 55.414020)"
38570,"(22.737970, 55.321250)"
38571,"(22.733930, 55.320400)"
38572,"(22.737430, 55.319100)"
38573,"(22.733420, 55.331220)"
38574,"(22.747330, 55.395220)"
38575,"(22.748620, 55.373230)"
38576,"(-20.850010, -41.733560)"
38577,"(33.721000, -101.838900)"
38578,"(48.763670, 21.176330)"
38579,"(38.700660, -77.211630)"
38580,"(42.907500, -90.365560)"
38581,"(-30.779720, 127.523060)"
38582,"(20.134520, 56.589770)"
38583,"(20.030240, 56.648010)"
38584,"(20.525960, 56.797250)"
38585,"(-31.399530, 127.144670)"
38586,"(34.483880, -116.950100)"
38587,"(58.583330, 13.433330)"
38588,"(58.583330, 13.433330)"
38589,"(20.616670, 57.033330)"
38590,"(20.383330, 56.766670)"
38591,"(20.596270, 57.159170)"
38592,"(-24.683330, -69.766670)"
38593,"(-24.683330, -69.766670)"
38594,"(-24.683330, -69.766670)"
38595,"(-24.683330, -69.766670)"
38596,"(-24.683330, -69.766670)"
38597,"(-24.683330, -69.766670)"
38598,"(-24.683330, -69.766670)"
38599,"(26.464690, 106.632410)"
38600,"(32.806250, 9.832830)"
38601,"(32.801570, 9.841100)"
38602,"(32.817550, 9.955180)"
38603,"(32.840780, 9.907050)"
38604,"(-25.583330, -69.783330)"
38605,"(33.250270, 10.389170)"
38606,"(26.327330, 27.336670)"
38607,"(25.345830, 25.498000)"
38608,"(31.993170, -2.993470)"
38609,"(20.099200, 56.598380)"
38610,"(24.642830, -14.687830)"
38611,"(49.766670, 14.633330)"
38612,"(19.283850, 55.340870)"
38613,"(-31.032970, 131.285470)"
38614,"(32.761070, 9.866320)"
38615,"(32.758320, 9.859300)"
38616,"(32.806280, 9.837670)"
38617,"(19.007560, 55.174690)"
38618,"(62.653160, 174.500430)"
38619,"(19.807920, 56.456030)"
38620,"(19.661320, 56.676600)"
38621,"(19.702050, 56.724730)"
38622,"(19.753080, 56.731350)"
38623,"(32.762770, 9.865420)"
38624,"(19.845520, 56.730000)"
38625,"(19.829820, 56.442800)"
38626,"(19.652820, 55.748520)"
38627,"(19.780300, 56.502600)"
38628,"(19.951190, 56.326860)"
38629,"(19.697300, 56.706000)"
38630,"(19.892400, 56.667680)"
38631,"(19.905380, 56.654700)"
38632,"(19.832820, 55.685800)"
38633,"(19.825620, 55.684000)"
38634,"(19.970920, 56.442100)"
38635,"(41.500000, 93.550000)"
38636,"(41.500000, 93.550000)"
38637,"(-25.233330, -69.716670)"
38638,"(18.723970, 54.540600)"
38639,"(18.992270, 54.471170)"
38640,"(19.058220, 54.571920)"
38641,"(19.045620, 54.581780)"
38642,"(19.170980, 54.690080)"
38643,"(19.137030, 54.824780)"
38644,"(18.936720, 54.476000)"
38645,"(18.915670, 54.495190)"
38646,"(18.951080, 54.515060)"
38647,"(19.289670, 54.550920)"
38648,"(54.008830, 22.005000)"
38649,"(-1.002780, 37.150280)"
38650,"(29.481950, -7.611230)"
38651,"(32.306000, -108.903800)"
38652,"(-25.233330, -69.716670)"
38653,"(-25.233330, -69.716670)"
38654,"(19.778420, 55.596620)"
38655,"(18.597900, 54.450620)"
38656,"(19.597900, 55.533530)"
38657,"(19.780420, 55.597900)"
38658,"(19.476950, 55.489550)"
38659,"(19.443230, 55.461120)"
38660,"(19.430500, 55.443520)"
38661,"(19.485050, 55.444320)"
38662,"(19.049550, 55.560700)"
38663,"(19.051730, 55.560220)"
38664,"(19.053450, 55.558420)"
38665,"(19.055480, 55.556450)"
38666,"(19.062430, 55.556420)"
38667,"(19.508830, 55.518050)"
38668,"(19.066830, 55.553420)"
38669,"(19.329470, 55.316650)"
38670,"(19.127820, 55.556430)"
38671,"(19.204000, 55.403470)"
38672,"(19.207430, 55.401600)"
38673,"(19.188350, 55.386600)"
38674,"(19.202950, 55.328530)"
38675,"(19.203330, 55.350020)"
38676,"(19.203020, 55.350930)"
38677,"(19.252770, 55.341930)"
38678,"(19.386370, 55.319180)"
38679,"(19.507850, 55.517850)"
38680,"(19.499600, 55.524700)"
38681,"(19.743730, 55.570450)"
38682,"(19.761670, 55.591520)"
38683,"(19.719870, 55.645220)"
38684,"(19.650000, 55.719400)"
38685,"(19.660050, 55.703830)"
38686,"(19.660550, 55.702120)"
38687,"(19.660020, 55.701550)"
38688,"(19.661630, 55.697580)"
38689,"(19.663930, 55.691070)"
38690,"(19.663950, 55.691070)"
38691,"(19.664650, 55.690170)"
38692,"(19.665800, 55.684700)"
38693,"(19.667670, 55.681980)"
38694,"(20.313220, 56.483330)"
38695,"(20.332450, 56.473620)"
38696,"(19.668920, 55.680970)"
38697,"(19.668830, 55.680920)"
38698,"(19.545420, 55.433470)"
38699,"(19.418280, 55.318050)"
38700,"(19.740870, 55.604670)"
38701,"(19.754800, 55.591180)"
38702,"(35.300000, -106.633330)"
38703,"(19.770220, 55.594000)"
38704,"(49.766670, 14.633330)"
38705,"(18.678770, 54.287600)"
38706,"(18.334700, 54.402600)"
38707,"(-24.683330, -69.766670)"
38708,"(-24.683330, -69.766670)"
38709,"(19.321230, 55.335730)"
38710,"(19.245280, 54.462780)"
38711,"(19.158230, 54.886680)"
38712,"(19.115820, 54.596030)"
38713,"(18.570530, 54.164000)"
38714,"(18.492220, 54.181400)"
38715,"(18.984200, 54.645070)"
38716,"(19.139520, 54.665580)"
38717,"(19.182300, 54.887550)"
38718,"(19.186870, 54.881700)"
38719,"(39.558010, -114.427150)"
38720,"(17.174930, -11.341330)"
38721,"(19.003180, 54.611000)"
38722,"(-31.019640, 131.303940)"
38723,"(-31.032780, 131.285530)"
38724,"(-24.683330, -69.766670)"
38725,"(-24.683330, -69.766670)"
38726,"(-24.683330, -69.766670)"
38727,"(-24.683330, -69.766670)"
38728,"(-24.683330, -69.766670)"
38729,"(-24.683330, -69.766670)"
38730,"(-24.683330, -69.766670)"
38731,"(-24.683330, -69.766670)"
38732,"(-24.683330, -69.766670)"
38733,"(34.819230, -114.277350)"
38734,"(34.826580, -114.277630)"
38735,"(34.819700, -114.276100)"
38736,"(-24.683330, -69.766670)"
38737,"(-24.683330, -69.766670)"
38738,"(-24.683330, -69.766670)"
38739,"(18.397780, 54.491280)"
38740,"(32.005840, -106.560280)"
38741,"(19.362220, 54.518930)"
38742,"(19.365180, 54.515650)"
38743,"(19.433820, 54.690430)"
38744,"(18.711220, 54.160306)"
38745,"(18.732440, 54.379360)"
38746,"(18.869580, 54.229560)"
38747,"(18.539580, 54.573580)"
38748,"(19.372430, 54.523350)"
38749,"(18.322000, 54.148000)"
38750,"(19.172770, 54.922330)"
38751,"(19.179000, 54.932670)"
38752,"(19.139050, 54.873530)"
38753,"(19.105200, 54.806020)"
38754,"(18.991400, 54.680270)"
38755,"(18.886170, 54.469050)"
38756,"(18.360020, 54.409720)"
38757,"(18.359670, 54.407050)"
38758,"(18.360150, 54.394370)"
38759,"(19.180850, 54.924700)"
38760,"(19.264650, 54.497530)"
38761,"(19.270100, 54.497330)"
38762,"(19.645700, 54.247530)"
38763,"(18.462530, 54.653350)"
38764,"(18.388630, 54.541100)"
38765,"(18.211350, 54.299500)"
38766,"(18.203580, 54.295020)"
38767,"(18.188000, 54.269800)"
38768,"(18.185350, 54.269000)"
38769,"(18.090100, 54.087880)"
38770,"(19.558380, 54.125820)"
38771,"(19.619770, 54.148070)"
38772,"(19.619720, 54.148430)"
38773,"(19.653950, 54.237700)"
38774,"(-24.850000, -70.533330)"
38775,"(-24.850000, -70.533330)"
38776,"(-24.850000, -70.533330)"
38777,"(-24.850000, -70.533330)"
38778,"(-24.850000, -70.533330)"
38779,"(-24.850000, -70.533330)"
38780,"(-24.850000, -70.533330)"
38781,"(-24.850000, -70.533330)"
38782,"(-24.850000, -70.533330)"
38783,"(-24.850000, -70.533330)"
38784,"(-24.850000, -70.533330)"
38785,"(-24.850000, -70.533330)"
38786,"(-24.850000, -70.533330)"
38787,"(-24.850000, -70.533330)"
38788,"(-24.850000, -70.533330)"
38789,"(-24.850000, -70.533330)"
38790,"(-24.850000, -70.533330)"
38791,"(-24.850000, -70.533330)"
38792,"(-24.850000, -70.533330)"
38793,"(-24.850000, -70.533330)"
38794,"(-24.850000, -70.533330)"
38795,"(-24.850000, -70.533330)"
38796,"(-24.850000, -70.533330)"
38797,"(-24.850000, -70.533330)"
38798,"(-24.850000, -70.533330)"
38799,"(-24.850000, -70.533330)"
38800,"(-24.850000, -70.533330)"
38801,"(-24.850000, -70.533330)"
38802,"(-24.850000, -70.533330)"
38803,"(-24.850000, -70.533330)"
38804,"(21.040350, 57.043580)"
38805,"(-24.850000, -70.533330)"
38806,"(-24.850000, -70.533330)"
38807,"(-24.850000, -70.533330)"
38808,"(-24.850000, -70.533330)"
38809,"(-24.850000, -70.533330)"
38810,"(-24.850000, -70.533330)"
38811,"(-24.850000, -70.533330)"
38812,"(-24.850000, -70.533330)"
38813,"(-24.850000, -70.533330)"
38814,"(-24.850000, -70.533330)"
38815,"(-24.850000, -70.533330)"
38816,"(-24.850000, -70.533330)"
38817,"(-24.850000, -70.533330)"
38818,"(-24.850000, -70.533330)"
38819,"(-24.850000, -70.533330)"
38820,"(-24.850000, -70.533330)"
38821,"(-24.850000, -70.533330)"
38822,"(-24.850000, -70.533330)"
38823,"(-24.850000, -70.533330)"
38824,"(-24.850000, -70.533330)"
38825,"(-24.850000, -70.533330)"
38826,"(-24.850000, -70.533330)"
38827,"(-24.850000, -70.533330)"
38828,"(-24.850000, -70.533330)"
38829,"(-24.850000, -70.533330)"
38830,"(-24.850000, -70.533330)"
38831,"(-24.850000, -70.533330)"
38832,"(-24.850000, -70.533330)"
38833,"(-24.850000, -70.533330)"
38834,"(-24.850000, -70.533330)"
38835,"(-24.850000, -70.533330)"
38836,"(-24.850000, -70.533330)"
38837,"(-24.850000, -70.533330)"
38838,"(-30.980360, 131.344560)"
38839,"(-30.544780, 131.259280)"
38840,"(24.775830, -14.562830)"
38841,"(-30.987890, 131.340670)"
38842,"(-30.540190, 131.255080)"
38843,"(-30.538420, 131.255250)"
38844,"(-30.885170, 131.380110)"
38845,"(-30.885610, 131.381970)"
38846,"(-30.892810, 131.391420)"
38847,"(-30.893440, 131.390000)"
38848,"(-30.934170, 131.361110)"
38849,"(-30.933830, 131.361690)"
38850,"(-30.758060, 131.448030)"
38851,"(-30.690470, 131.473530)"
38852,"(-30.657000, 131.478140)"
38853,"(-30.653640, 131.473890)"
38854,"(-30.624720, 131.470640)"
38855,"(-30.986220, 131.332110)"
38856,"(-30.993110, 131.332530)"
38857,"(18.974000, 55.089000)"
38858,"(18.651480, 55.141880)"
38859,"(18.653880, 55.146700)"
38860,"(18.898370, 55.581870)"
38861,"(18.911000, 55.556900)"
38862,"(18.911230, 55.557020)"
38863,"(-24.850000, -70.533330)"
38864,"(-24.850000, -70.533330)"
38865,"(-24.850000, -70.533330)"
38866,"(-72.952350, 160.483650)"
38867,"(-72.951900, 160.519570)"
38868,"(-72.952430, 160.490850)"
38869,"(-72.952020, 160.506180)"
38870,"(-72.952020, 160.506180)"
38871,"(-72.952300, 160.503800)"
38872,"(-72.952050, 160.487200)"
38873,"(-72.952150, 160.501550)"
38874,"(-72.952680, 160.482130)"
38875,"(-72.952900, 160.479650)"
38876,"(-25.000000, -70.466670)"
38877,"(-25.000000, -70.466670)"
38878,"(-25.000000, -70.466670)"
38879,"(58.583330, 13.433330)"
38880,"(20.395610, 56.635890)"
38881,"(21.107070, 57.043630)"
38882,"(21.059700, 57.276320)"
38883,"(21.059180, 57.276200)"
38884,"(20.765780, 57.283320)"
38885,"(20.512280, 57.283270)"
38886,"(20.511820, 57.286930)"
38887,"(20.388480, 57.002980)"
38888,"(20.599470, 57.142940)"
38889,"(20.099770, 56.705070)"
38890,"(20.237980, 56.930350)"
38891,"(20.504830, 56.834070)"
38892,"(20.424700, 56.650130)"
38893,"(34.657830, -117.598920)"
38894,"(20.770450, 57.089120)"
38895,"(-72.964180, 160.510730)"
38896,"(-24.850000, -70.533330)"
38897,"(-72.951830, 160.506780)"
38898,"(-72.950770, 160.458400)"
38899,"(-33.583160, 118.656620)"
38900,"(34.682220, -114.330460)"
38901,"(35.066390, -114.097500)"
38902,"(-25.000000, -70.466670)"
38903,"(-25.000000, -70.466670)"
38904,"(-25.000000, -70.466670)"
38905,"(-25.000000, -70.466670)"
38906,"(-72.952930, 160.452980)"
38907,"(-72.953050, 160.453580)"
38908,"(-72.954300, 160.428570)"
38909,"(-72.951930, 160.456300)"
38910,"(-72.951580, 160.461720)"
38911,"(-72.951370, 160.465030)"
38912,"(-72.951450, 160.510870)"
38913,"(-72.952830, 160.485130)"
38914,"(-72.952850, 160.485080)"
38915,"(-72.963130, 160.499920)"
38916,"(-72.952400, 160.469830)"
38917,"(-72.951950, 160.507570)"
38918,"(-72.951950, 160.507570)"
38919,"(-72.950580, 160.517180)"
38920,"(-72.951280, 160.515420)"
38921,"(-72.952400, 160.503300)"
38922,"(-72.966630, 160.527620)"
38923,"(-72.966630, 160.527620)"
38924,"(-72.952120, 160.464580)"
38925,"(-72.952120, 160.464580)"
38926,"(-72.953300, 160.446030)"
38927,"(-72.951630, 160.450170)"
38928,"(-72.950500, 160.463600)"
38929,"(-24.850000, -70.533330)"
38930,"(-24.850000, -70.533330)"
38931,"(-24.850000, -70.533330)"
38932,"(-24.850000, -70.533330)"
38933,"(-24.850000, -70.533330)"
38934,"(-24.850000, -70.533330)"
38935,"(-24.850000, -70.533330)"
38936,"(-24.850000, -70.533330)"
38937,"(-24.850000, -70.533330)"
38938,"(-24.850000, -70.533330)"
38939,"(-24.850000, -70.533330)"
38940,"(-24.850000, -70.533330)"
38941,"(-24.850000, -70.533330)"
38942,"(-24.850000, -70.533330)"
38943,"(-24.850000, -70.533330)"
38944,"(-24.850000, -70.533330)"
38945,"(-24.850000, -70.533330)"
38946,"(-24.850000, -70.533330)"
38947,"(-24.850000, -70.533330)"
38948,"(-24.850000, -70.533330)"
38949,"(-24.850000, -70.533330)"
38950,"(-24.850000, -70.533330)"
38951,"(-24.850000, -70.533330)"
38952,"(-24.850000, -70.533330)"
38953,"(-24.850000, -70.533330)"
38954,"(-24.850000, -70.533330)"
38955,"(-24.850000, -70.533330)"
38956,"(-24.850000, -70.533330)"
38957,"(-24.850000, -70.533330)"
38958,"(-24.850000, -70.533330)"
38959,"(-24.850000, -70.533330)"
38960,"(-24.850000, -70.533330)"
38961,"(-24.850000, -70.533330)"
38962,"(-24.850000, -70.533330)"
38963,"(-24.850000, -70.533330)"
38964,"(-24.850000, -70.533330)"
38965,"(-24.850000, -70.533330)"
38966,"(-24.850000, -70.533330)"
38967,"(-24.850000, -70.533330)"
38968,"(-24.850000, -70.533330)"
38969,"(-24.850000, -70.533330)"
38970,"(-24.850000, -70.533330)"
38971,"(-24.850000, -70.533330)"
38972,"(-24.850000, -70.533330)"
38973,"(-24.850000, -70.533330)"
38974,"(-24.850000, -70.533330)"
38975,"(-24.850000, -70.533330)"
38976,"(-24.850000, -70.533330)"
38977,"(-24.850000, -70.533330)"
38978,"(-24.850000, -70.533330)"
38979,"(40.954650, -118.496930)"
38980,"(-24.850000, -70.533330)"
38981,"(-24.850000, -70.533330)"
38982,"(-24.850000, -70.533330)"
38983,"(-24.850000, -70.533330)"
38984,"(-24.850000, -70.533330)"
38985,"(-24.850000, -70.533330)"
38986,"(-24.850000, -70.533330)"
38987,"(-24.850000, -70.533330)"
38988,"(-24.850000, -70.533330)"
38989,"(-24.850000, -70.533330)"
38990,"(-24.850000, -70.533330)"
38991,"(-24.850000, -70.533330)"
38992,"(-24.850000, -70.533330)"
38993,"(-24.850000, -70.533330)"
38994,"(-24.850000, -70.533330)"
38995,"(-24.850000, -70.533330)"
38996,"(28.002467, -11.131583)"
38997,"(40.801000, -114.701000)"
38998,"(40.792000, -114.708000)"
38999,"(32.760500, 9.100200)"
39000,"(45.425000, -101.097000)"
39001,"(19.772780, 56.389820)"
39002,"(35.377880, -117.637280)"
39003,"(-24.683330, -69.766670)"
39004,"(34.242160, -88.775940)"
39005,"(40.892010, -118.553190)"
39006,"(38.803890, -120.908060)"
39007,"(40.901830, -118.544650)"
39008,"(-25.233330, -69.716670)"
39009,"(40.668130, -117.189130)"
39010,"(32.891000, 9.913000)"
39011,"(32.806000, 9.833000)"
39012,"(36.235000, -116.183580)"
39013,"(34.827930, -118.146400)"
39014,"(58.583330, 13.433330)"
39015,"(22.947810, -13.385270)"
39016,"(54.816670, 61.116670)"
39017,"(33.450000, -111.516670)"
39018,
39019,"(-26.666670, 16.250000)"
39020,"(25.333330, 83.000000)"
39021,
39022,
39023,"(29.772500, -99.875000)"
39024,
39025,
39026,"(50.800000, 19.116670)"
39027,"(50.800000, 19.116670)"
39028,"(19.333020, 54.782170)"
39029,"(19.326940, 54.906940)"
39030,"(19.176940, 54.894170)"
39031,"(19.164170, 54.881670)"
39032,"(19.107780, 54.821670)"
39033,"(19.108890, 54.827220)"
39034,"(19.060830, 54.879440)"
39035,"(19.149720, 54.585830)"
39036,"(19.078330, 54.505560)"
39037,"(19.056670, 54.512500)"
39038,"(19.055560, 54.509170)"
39039,"(19.076110, 54.575560)"
39040,"(19.160830, 54.756670)"
39041,"(19.186390, 54.614720)"
39042,"(19.202500, 54.587500)"
39043,"(19.237220, 54.745830)"
39044,"(19.331730, 54.778900)"
39045,"(19.331670, 54.776670)"
39046,"(23.900000, 108.100000)"
39047,"(-29.433330, -66.833330)"
39048,"(42.318000, -90.221000)"
39049,"(20.000000, -102.183330)"
39050,"(40.500000, 113.000000)"
39051,"(26.000000, 119.000000)"
39052,"(31.611110, -99.904170)"
39053,"(28.283330, 117.183330)"
39054,"(25.400000, 107.500000)"
39055,"(28.613000, 12.947170)"
39056,"(29.500000, 110.000000)"
39057,"(-30.566670, 129.633330)"
39058,"(-30.233330, 129.400000)"
39059,
39060,"(-15.583330, -50.150000)"
39061,"(19.660560, 55.734720)"
39062,"(19.686110, 55.683610)"
39063,"(19.687220, 55.683060)"
39064,"(19.674170, 55.636110)"
39065,"(19.640560, 55.579170)"
39066,"(19.639720, 55.604440)"
39067,"(19.748060, 55.755280)"
39068,"(19.698330, 55.254720)"
39069,"(19.698890, 55.755000)"
39070,"(19.681110, 55.698060)"
39071,"(19.662780, 55.563330)"
39072,"(19.635000, 55.582500)"
39073,"(19.567780, 55.570560)"
39074,"(19.696110, 56.226940)"
39075,"(19.560560, 56.214170)"
39076,"(19.182220, 56.430560)"
39077,"(19.505830, 56.303890)"
39078,"(19.828890, 56.482780)"
39079,"(19.767500, 56.403330)"
39080,"(19.768060, 56.397780)"
39081,"(19.832780, 56.435830)"
39082,"(19.789170, 56.484720)"
39083,"(19.813330, 56.490280)"
39084,"(19.826940, 56.469720)"
39085,"(19.830280, 56.481940)"
39086,"(19.845000, 56.451940)"
39087,"(19.845280, 56.465560)"
39088,"(19.845280, 56.465560)"
39089,"(19.849720, 56.436390)"
39090,"(19.849170, 56.438330)"
39091,"(19.848060, 56.441390)"
39092,"(19.823060, 56.465560)"
39093,"(19.828890, 56.447220)"
39094,"(19.823610, 56.440560)"
39095,"(19.847500, 56.459170)"
39096,"(19.849170, 56.460560)"
39097,"(19.835280, 56.461390)"
39098,"(19.859440, 56.453890)"
39099,"(19.721390, 55.709440)"
39100,"(19.774720, 55.687500)"
39101,"(19.715560, 55.719170)"
39102,"(19.681940, 55.593610)"
39103,"(19.945000, 56.391940)"
39104,"(19.848610, 56.436110)"
39105,"(19.843890, 56.441670)"
39106,"(19.806390, 56.481670)"
39107,"(19.803330, 56.469170)"
39108,"(19.812220, 56.490830)"
39109,"(19.810830, 56.510830)"
39110,"(19.811110, 56.510560)"
39111,"(19.811110, 56.511390)"
39112,"(19.812220, 56.490830)"
39113,"(19.811670, 56.511940)"
39114,"(19.811940, 56.510560)"
39115,"(19.811670, 56.509720)"
39116,"(19.811110, 56.422220)"
39117,"(19.811670, 56.509170)"
39118,"(19.816390, 56.490280)"
39119,"(19.820000, 56.445000)"
39120,"(19.830280, 56.437500)"
39121,"(19.845280, 56.443890)"
39122,"(19.823610, 56.440560)"
39123,"(19.797500, 56.433610)"
39124,"(19.797780, 56.544720)"
39125,"(19.843060, 56.420560)"
39126,"(19.843330, 56.420830)"
39127,"(19.996940, 56.326670)"
39128,"(19.841390, 55.887220)"
39129,"(19.819440, 55.721390)"
39130,"(19.733610, 55.717780)"
39131,"(19.706390, 55.742220)"
39132,"(19.704440, 55.733060)"
39133,"(19.728610, 55.703890)"
39134,"(19.818890, 55.932500)"
39135,"(19.929440, 55.957780)"
39136,"(19.969440, 55.987780)"
39137,"(19.883610, 55.895280)"
39138,"(19.808610, 55.748610)"
39139,"(19.733060, 55.571110)"
39140,"(18.968890, 56.426110)"
39141,
39142,
39143,
39144,
39145,
39146,
39147,
39148,"(57.781170, 47.679670)"
39149,"(-30.100000, 28.716670)"
39150,
39151,
39152,"(29.916670, -5.583330)"
39153,"(29.916670, -5.583330)"
39154,"(32.050000, -3.033330)"
